User ID,Rating,Latitude,Longitude
935,1,-1,-1
936,2,-1,-1
937,3,-1,-1
938,3,-1,-1
939,4,18.963424327,72.901315853
940,4,32.6740803,74.87379565
941,5,15.3896097,77.2243907
942,4,12.9703924,77.52444414
943,2,28.6459985,77.233365
944,5,17.433757843,78.400891269
945,5,18.5225958,73.5194718
946,5,9.742509392,76.2902907
947,2,-1,-1
948,4,-1,-1
949,2,-1,-1
950,2,-1,-1
951,2,-1,-1
952,2,-1,-1
953,3,28.4753135,77.0744464
954,5,12.6584184,79.999862
955,1,12.6584266,79.9996755
956,5,12.71062877,79.97891613
957,5,12.91912029,80.12790141
958,5,28.6276617,77.4356767
959,1,28.5903191,76.9970966
960,3,17.3691696,78.5161292
961,5,19.2452129,72.9817087
962,1,17.3691696,78.5161292
963,3,18.6439835,73.7809709
964,4,13.0186396,77.5708942
965,2,18.578162659,73.801891571
966,4,12.97434615,77.63369267
967,5,12.984060942,77.588386905
968,3,18.5280661,73.5166762
969,5,11.2583122,77.2284804
970,4,11.2474539,77.2342285
971,2,26.11903884,91.80885676
972,5,26.956246667,75.73865
973,5,30.690781525,76.729262079
974,1,28.83421836,77.57128921
975,5,23.23647142,72.64608018
976,5,23.236295596,72.646040215
977,5,23.2362235,72.6459987
978,5,23.165119545,72.686593796
979,1,23.182230843,72.671379672
980,4,18.49579917,73.84903921
981,4,18.18002822,72.98958285
982,4,26.2323768,75.849367
983,2,24.7809091,85.003525084
984,5,24.7809091,85.003525084
985,1,-1,-1
986,1,-1,-1
987,1,-1,-1
988,1,-1,-1
989,1,-1,-1
990,1,-1,-1
991,1,-1,-1
992,1,17.4040218,78.3823367
993,1,-1,-1
994,1,-1,-1
995,1,-1,-1
996,1,-1,-1
997,1,-1,-1
998,1,-1,-1
999,1,-1,-1
1000,1,-1,-1
1001,5,28.65620223,77.1309477
1002,5,-1,-1
1003,5,18.4978749,73.9514476
1004,5,18.50160659,73.95264833
1005,5,18.5433454,73.92950329
1006,5,18.4898068,73.95011452
1007,5,18.489763,73.9502049
1008,5,18.489763,73.9502049
1009,5,18.4978837,73.9515007
1010,5,18.4979922,73.95200955
1011,5,18.4979922,73.95200955
1012,1,18.4978837,73.9515007
1013,5,18.55089266,73.86772761
1014,5,18.733692853,73.857332755
1015,5,18.49914023,73.95135865
1016,5,18.50482097,73.95413143
1017,1,-1,-1
1018,5,12.6584184,79.999862
1019,5,-1,-1
1020,5,-1,-1
1021,5,-1,-1
1022,2,28.5557235,77.27539778
1023,1,-1,-1
1024,4,22.688382366,75.87657149
1025,4,22.690841234,75.871756206
1026,4,28.6565115,77.1304867
1027,4,18.5280661,73.5166762
1028,2,22.57957247,88.30047258
1029,5,-1,-1
1030,3,30.383745,76.863405
1031,1,-1,-1
1032,5,-1,-1
1033,5,28.530018333,77.287208333
1034,2,28.5938461,77.16563172
1035,1,28.8341728,77.5713196
1036,4,26.9114174,75.8125592
1037,4,18.65289423,73.81195755
1038,5,28.53006,77.287231667
1039,1,23.5565118,72.617512
1040,1,23.5565118,72.617512
1041,4,-1,-1
1042,4,12.88348925,77.60202818
1043,1,-1,-1
1044,4,-1,-1
1045,3,-1,-1
1046,1,-1,-1
1047,4,19.0502332,72.90455876
1048,5,-1,-1
1049,5,-1,-1
1050,5,-1,-1
1051,1,18.578162659,73.801891571
1052,1,18.578162659,73.801891571
1053,4,-1,-1
1054,5,26.895591667,75.750326667
1055,1,-1,-1
1056,5,18.4552373,73.81110566
1057,1,23.60613315,88.38213382
1058,4,18.4552373,73.81110566
1059,5,26.895591667,75.750326667
1060,3,28.5557235,77.27539778
1061,4,23.0272877,72.5454567
1062,2,21.920000076,82.779998779
1063,2,21.920000076,82.779998779
1064,2,21.920000076,82.779998779
1065,2,21.920000076,82.779998779
1066,2,21.920000076,82.779998779
1067,2,21.920000076,82.779998779
1068,1,28.595283333,77.196196667
1069,3,18.514883281,73.82647998
1070,4,17.251748951,80.163352578
1071,5,28.6277488,77.4352756
1072,3,28.592133522,77.332463264
1073,1,27.983962786,76.849691793
1074,3,18.560206847,73.788479839
1075,1,23.5565118,72.617512
1076,3,18.932808333,72.831655
1077,2,-1,-1
1078,1,16.1114707,80.53710525
1079,2,28.6459985,77.233365
1080,2,26.89481152,75.8166568
1081,4,17.251748951,80.163352578
1082,5,17.251748951,80.163352578
1083,4,17.74877267,83.264832515
1084,3,28.4586801,77.0724416
1085,1,-1,-1
1086,5,25.5922966,91.9413308
1087,5,28.530043333,77.287141667
1088,4,22.5739968,88.3495535
1089,3,12.22097423,79.05488643
1090,5,27.984021083,76.849682657
1091,5,28.528716667,77.287258333
1092,1,23.5565118,72.617512
1093,5,19.07633536,72.85146916
1094,2,-1,-1
1095,5,28.528716667,77.287258333
1096,3,9.4226931,77.5071512
1097,5,19.07633536,72.85146916
1098,4,28.5557235,77.27539778
1099,4,-1,-1
1100,4,19.0292346,72.8616649
1101,4,19.0292346,72.8616649
1102,4,19.0301808,72.8563965
1103,1,-1,-1
1104,4,18.5280661,73.5166762
1105,4,12.97434615,77.63369267
1106,5,18.4978837,73.9515007
1107,1,21.1762718,72.6950704
1108,2,13.046478659,77.621519673
1109,1,23.5565118,72.617512
1110,5,-1,-1
1111,3,22.678808,72.8614006
1112,5,22.6029328,88.42850153
1113,4,22.58426807,88.3495623
1114,5,28.528716667,77.287258333
1115,5,12.6584184,79.999862
1116,3,23.60605294,88.38225129
1117,5,19.07633536,72.85146916
1118,5,28.543385,77.33032
1119,2,22.63242013,88.37315648
1120,2,28.5938461,77.16563172
1121,5,18.4552373,73.81110566
1122,4,18.4552373,73.81110566
1123,4,22.6883503,75.876626
1124,4,26.89543993,75.71612109
1125,4,18.49945478,73.84205746
1126,5,28.543385,77.33032
1127,5,25.5946151,91.9458447
1128,3,22.63242013,88.37315648
1129,5,-1,-1
1130,5,-1,-1
1131,2,22.63242013,88.37315648
1132,1,13.05073298,77.508208
1133,1,28.50117592,77.29058501
1134,4,-1,-1
1135,4,-1,-1
1136,2,17.4309307,78.3697851
1137,3,-1,-1
1138,4,-1,-1
1139,4,-1,-1
1140,4,-1,-1
1141,1,-1,-1
1142,4,-1,-1
1143,4,-1,-1
1144,1,-1,-1
1145,3,22.678808,72.8614006
1146,3,28.5557235,77.27539778
1147,5,25.5946151,91.9458447
1148,1,28.6796308,77.1407866
1149,5,-1,-1
1150,5,19.1156739,72.9259449
1151,2,12.046467634,75.523841176
1152,4,26.1920974,78.1581682
1153,5,-1,-1
1154,3,-1,-1
1155,5,-1,-1
1156,1,26.60728419,75.93938602
1157,5,28.543385,77.33032
1158,5,19.05987351,72.84617445
1159,5,28.543385,77.33032
1160,1,30.9137026,75.92215178
1161,5,28.543385,77.33032
1162,5,28.543385,77.33032
1163,5,-1,-1
1164,3,13.06244541,80.263374746
1165,4,12.9801886,77.5415985
1166,4,12.9780014,77.5509017
1167,5,19.05987351,72.84617445
1168,1,26.60728419,75.93938602
1169,5,19.06519002,73.00269733
1170,4,-1,-1
1171,4,-1,-1
1172,1,28.67383034,77.23060419
1173,1,28.88978546,77.11529591
1174,1,28.89353343,77.11406733
1175,1,29.0443843,77.0729265
1176,1,29.04434081,77.07279704
1177,1,29.04434081,77.07279704
1178,1,29.04434081,77.07279704
1179,1,11.25544973,75.78631021
1180,4,27.983984412,76.849611495
1181,5,28.6596016,77.3686297
1182,3,18.6439835,73.7809709
1183,4,11.92362441,79.48554743
1184,4,11.92356873,79.48545778
1185,5,19.05987351,72.84617445
1186,5,23.2024235,72.6159737
1187,2,25.3806002,84.4696022
1188,2,25.3812523,84.4673063
1189,3,18.11695534,73.98573932
1190,5,19.876923,75.34848
1191,5,19.876923,75.34848
1192,5,19.877005,75.34847
1193,5,19.877018,75.34831
1194,5,19.877005,75.34847
1195,5,19.877026,75.348305
1196,5,19.877005,75.34847
1197,5,19.877005,75.34847
1198,5,19.837955,75.32465
1199,5,22.6029328,88.42850153
1200,5,28.622196391,77.366908696
1201,5,29.570448892,76.977312053
1202,4,18.11695534,73.98573932
1203,5,11.6627285,75.6182315
1204,5,11.6493782,75.5925031
1205,5,11.6511732,75.5962563
1206,5,11.6469954,75.5890271
1207,5,11.677143268,75.644174303
1208,5,18.97104978,72.83769767
1209,5,18.97104978,72.83769767
1210,5,18.97104978,72.83769767
1211,5,18.97180707,72.83777743
1212,5,18.96289043,72.81584815
1213,5,18.96058191,72.81313444
1214,5,18.96058196,72.81269429
1215,5,18.96091629,72.8134362
1216,5,18.97108135,72.83810662
1217,5,18.97104978,72.83769767
1218,5,18.97104978,72.83769767
1219,5,18.97104978,72.83769767
1220,5,18.97180707,72.83777743
1221,5,18.96289043,72.81584815
1222,5,18.96058191,72.81313444
1223,5,18.96058196,72.81269429
1224,5,18.96091629,72.8134362
1225,5,18.97108135,72.83810662
1226,4,-1,-1
1227,5,21.49219938,86.91360454
1228,1,23.556562435,72.619052455
1229,5,11.677143268,75.644174303
1230,4,22.6029328,88.42850153
1231,3,13.06244541,80.263374746
1232,3,22.678808,72.8614006
1233,2,23.0237527,72.5308716
1234,2,-1,-1
1235,1,-1,-1
1236,1,-1,-1
1237,1,-1,-1
1238,1,-1,-1
1239,1,-1,-1
1240,1,-1,-1
1241,1,-1,-1
1242,4,18.5739732,73.79007031
1243,3,26.11903884,91.80885676
1244,5,11.677143268,75.644174303
1245,4,17.661091005,75.90177197
1246,5,28.6278928,77.4351464
1247,4,22.275417,73.16206
1248,5,22.307285,73.18192
1249,3,22.328583,73.19283
1250,5,27.695238,76.18836
1251,4,27.695835,76.18767
1252,4,26.1920974,78.1581682
1253,4,18.5739732,73.79007031
1254,4,22.58426807,88.3495623
1255,4,-1,-1
1256,5,19.838007,75.324554
1257,3,12.9017832,77.6735554
1258,4,10.00828212,76.36482868
1259,4,23.0237527,72.5308716
1260,4,18.5739732,73.79007031
1261,3,13.05799372,80.25607051
1262,5,18.60578362,73.71617492
1263,5,26.895591667,75.750326667
1264,5,19.6940665,72.7682545
1265,5,19.6940665,72.7682545
1266,5,19.6940665,72.7682545
1267,3,22.600886402,88.405432951
1268,4,17.7020067,83.2905893
1269,4,10.00828212,76.36482868
1270,3,13.0605955,80.27448
1271,4,13.060547,80.274345
1272,2,13.046608,80.18542
1273,5,9.968198,76.29987
1274,5,9.97074,76.29892
1275,5,9.970712,76.29899
1276,5,9.970681,76.298965
1277,5,9.97077,76.29909
1278,5,9.97077,76.29909
1279,5,9.97077,76.29909
1280,5,9.97075,76.29896
1281,5,9.97075,76.29896
1282,4,28.378052,76.9133
1283,4,19.0511052,72.8380345
1284,3,10.58311026,77.26342507
1285,5,-1,-1
1286,2,21.920000076,82.779998779
1287,5,27.778366667,77.790908333
1288,1,28.59034916,76.99762107
1289,2,21.920000076,82.779998779
1290,5,28.53302341,77.21725342
1291,4,26.031668,76.34369
1292,4,19.0433027,72.8421003
1293,5,9.940877,76.37282
1294,5,9.940877,76.37282
1295,5,9.940877,76.37282
1296,5,9.940877,76.37282
1297,5,9.950668,76.33348
1298,5,9.992242,76.28605
1299,5,9.992242,76.28605
1300,1,9.992242,76.28605
1301,5,22.246244088,84.807576829
1302,5,22.227315775,84.821290945
1303,5,-1,-1
1304,5,-1,-1
1305,5,-1,-1
1306,5,-1,-1
1307,5,-1,-1
1308,5,-1,-1
1309,5,-1,-1
1310,5,22.24740642,84.81213074
1311,5,22.24740632,84.81219218
1312,5,22.24740632,84.81219218
1313,5,-1,-1
1314,5,-1,-1
1315,5,-1,-1
1316,5,-1,-1
1317,5,22.247475007,84.812336121
1318,5,22.247475007,84.812336121
1319,5,22.247475007,84.812336121
1320,5,-1,-1
1321,5,-1,-1
1322,5,-1,-1
1323,5,23.52226505,77.81093315
1324,5,-1,-1
1325,5,-1,-1
1326,1,17.699003333,74.15526
1327,2,12.046682504,75.524118952
1328,5,28.5717093,77.3243621
1329,5,-1,-1
1330,4,26.2323768,75.849367
1331,4,10.00828212,76.36482868
1332,5,19.419941667,77.755471667
1333,5,10.58311026,77.26342507
1334,1,11.25544973,75.78631021
1335,4,-1,-1
1336,4,10.00828212,76.36482868
1337,1,18.998034,72.82731
1338,3,19.063719,73.00025
1339,5,19.06323,73.00943
1340,5,18.995966,72.83136
1341,1,-1,-1
1342,1,23.556562435,72.619052455
1343,5,-1,-1
1344,3,18.6439835,73.7809709
1345,5,17.4059769,78.438516
1346,4,22.23680673,73.17686609
1347,3,26.896507,80.94234
1348,3,26.896444,80.94234
1349,1,26.896444,80.94234
1350,1,28.490133,77.009476
1351,5,17.4059418,78.4383897
1352,2,18.58338693,73.76131261
1353,5,17.686083,83.0015
1354,5,17.691162,83.002815
1355,5,17.691162,83.002815
1356,5,17.6894,83.009895
1357,1,17.689089,83.00357
1358,5,17.6894,83.009895
1359,5,17.68965,83.00978
1360,5,17.689384,83.009926
1361,5,17.6894,83.009895
1362,4,26.89519917,75.71489559
1363,1,29.04434081,77.07279704
1364,5,17.4059418,78.4383897
1365,5,-1,-1
1366,5,-1,-1
1367,5,-1,-1
1368,5,-1,-1
1369,5,-1,-1
1370,4,22.688341385,75.876680773
1371,5,26.89519917,75.71489559
1372,1,17.4302856,78.4092388
1373,1,17.4848313,78.6086143
1374,5,17.4062731,78.4383518
1375,4,32.6742075,74.8740024
1376,1,28.631855,77.206125
1377,5,22.521904,88.3867
1378,5,22.521843,88.386665
1379,5,22.566282,88.41684
1380,4,-1,-1
1381,5,26.89519917,75.71489559
1382,4,-1,-1
1383,4,12.94154858,77.55431013
1384,4,12.9394122,77.5774625
1385,4,12.9395006,77.5771987
1386,2,18.9559552,72.8284688
1387,2,18.9558824,72.8288145
1388,5,21.49219938,86.91360454
1389,1,-1,-1
1390,2,18.9558824,72.8288145
1391,5,28.5670551,77.3255352
1392,1,-1,-1
1393,1,-1,-1
1394,1,-1,-1
1395,4,-1,-1
1396,5,17.414522358,78.408683527
1397,5,17.414522358,78.408683527
1398,5,-1,-1
1399,4,22.688341385,75.876680773
1400,5,17.426791948,78.40890764
1401,4,26.2323768,75.849367
1402,1,17.429721127,78.407145205
1403,5,17.434219664,78.400560108
1404,5,17.434219664,78.400560108
1405,5,17.433757843,78.400891269
1406,5,12.99009542,80.24484332
1407,1,29.04437763,77.07303837
1408,5,18.4778114,73.904632
1409,4,-1,-1
1410,4,-1,-1
1411,1,17.3669052,78.5511028
1412,1,29.04437763,77.07303837
1413,2,13.046608,80.18542
1414,5,-1,-1
1415,4,20.72820895,81.20534888
1416,5,19.06543149,73.00207495
1417,4,-1,-1
1418,5,11.033948064,76.90867424
1419,5,-1,-1
1420,1,28.4375263,77.0146971
1421,4,22.23680673,73.17686609
1422,4,-1,-1
1423,5,11.03418699,76.90821983
1424,3,18.6439835,73.7809709
1425,3,25.609811691,85.161921405
1426,3,18.58338693,73.76131261
1427,5,-1,-1
1428,5,26.956246667,75.73865
1429,1,28.490133,77.009476
1430,5,22.501715,88.348755
1431,5,22.50174,88.34911
1432,5,22.501637,88.34867
1433,5,25.5922966,91.9413308
1434,5,26.191149052,81.007856216
1435,1,14.75080954,78.54324086
1436,1,29.43541109,76.96697858
1437,2,28.428612,77.0718866
1438,4,23.0271123,72.5454001
1439,5,23.0954837,72.5449192
1440,4,13.0219089,77.5711292
1441,4,13.018627,77.5709194
1442,4,13.018809,77.5710457
1443,4,-1,-1
1444,5,26.956246667,75.73865
1445,4,21.920000087,82.779998761
1446,4,21.920000087,82.779998761
1447,4,19.04383469,72.84011886
1448,1,21.198382,73.4104701
1449,4,14.75098967,78.54267463
1450,5,-1,-1
1451,4,22.58426807,88.3495623
1452,4,-1,-1
1453,5,13.085935341,80.249958089
1454,4,21.07785849,72.88096636
1455,5,-1,-1
1456,5,19.170345,72.95675
1457,5,19.11206,72.92785
1458,2,14.443528,79.98581
1459,2,14.451563,79.986244
1460,1,14.055413,80.14122
1461,1,14.05555,80.14091
1462,2,18.9553072,72.8292074
1463,5,-1,-1
1464,1,28.631855,77.206125
1465,5,22.676077,76.74946
1466,5,22.665142,76.7413
1467,5,22.703829,76.12991
1468,2,28.544212,77.1208753
1469,5,10.8556601,77.0137005
1470,5,22.501875,88.348915
1471,4,26.2323768,75.849367
1472,3,-1,-1
1473,5,11.034098268,76.908604503
1474,5,-1,-1
1475,5,-1,-1
1476,5,-1,-1
1477,5,11.034098268,76.908604503
1478,1,-1,-1
1479,1,-1,-1
1480,1,-1,-1
1481,3,18.514883281,73.82647998
1482,4,19.04383469,72.84011886
1483,1,-1,-1
1484,1,-1,-1
1485,1,28.6935386,77.0744487
1486,1,-1,-1
1487,3,17.4733741,78.3876
1488,2,17.4733741,78.3876
1489,3,17.4733741,78.3876
1490,3,17.4733741,78.3876
1491,3,17.4733741,78.3876
1492,1,-1,-1
1493,1,-1,-1
1494,4,18.5739732,73.79007031
1495,1,-1,-1
1496,1,-1,-1
1497,4,-1,-1
1498,4,-1,-1
1499,3,18.6439835,73.7809709
1500,4,24.41338921,75.82723229
1501,4,24.58785772,76.16059205
1502,4,24.58797184,76.16075141
1503,4,24.41295386,75.82771181
1504,4,24.41313749,75.8273731
1505,5,23.182230843,72.671379672
1506,5,23.182230843,72.671379672
1507,5,-1,-1
1508,3,30.10491164,78.28702557
1509,2,25.593088,85.1397577
1510,2,22.58330293,88.33755503
1511,5,20.22153818,85.49533039
1512,4,-1,-1
1513,4,-1,-1
1514,4,-1,-1
1515,1,22.5874038,88.4217208
1516,5,22.5873509,88.4217184
1517,1,27.197389246,77.965315923
1518,3,12.9017832,77.6735554
1519,5,-1,-1
1520,5,28.6276463,77.4358912
1521,5,-1,-1
1522,1,28.59032859,76.99764714
1523,3,19.2100818,73.1845214
1524,3,19.0649953,72.8789244
1525,3,19.064802771,72.878851463
1526,3,19.064802771,72.878851463
1527,3,19.064802771,72.878851463
1528,2,19.064802771,72.878851463
1529,3,19.064802771,72.878851463
1530,3,19.064802771,72.878851463
1531,3,19.064802771,72.878851463
1532,3,19.064802771,72.878851463
1533,3,19.064802771,72.878851463
1534,3,19.0443903,72.8643543
1535,3,19.0444006,72.8642814
1536,3,19.0444221,72.8644029
1537,3,19.044335,72.8642948
1538,3,19.0443928,72.8642857
1539,3,19.0443928,72.8642857
1540,3,19.0441839,72.8646689
1541,3,19.0444221,72.8644029
1542,3,19.0444221,72.8644029
1543,3,19.0427445,72.8621947
1544,3,19.0427445,72.8621947
1545,3,19.0427445,72.8621947
1546,3,19.0427445,72.8621947
1547,3,19.0427445,72.8622178
1548,3,19.0427375,72.8622231
1549,3,19.0427151,72.8622993
1550,3,19.0427445,72.8621947
1551,3,19.0443888,72.8643412
1552,3,19.0434236,72.8631899
1553,3,19.04271,72.862354
1554,3,19.0426528,72.862342
1555,3,19.0427445,72.8621947
1556,3,19.0426211,72.8623653
1557,5,18.563466,73.918228
1558,3,19.0426211,72.8623653
1559,3,19.696513333,72.71127
1560,4,21.07785849,72.88096636
1561,3,19.0427445,72.8621947
1562,3,19.0444221,72.8644029
1563,3,19.0444221,72.8644029
1564,3,19.0435134,72.8644599
1565,4,-1,-1
1566,5,28.6276463,77.4358912
1567,5,19.11279822,72.9130893
1568,2,10.3037179,76.8487963
1569,1,-1,-1
1570,5,29.6729033,77.0075067
1571,1,19.0502332,72.90455876
1572,2,19.0502332,72.90455876
1573,1,25.593088,85.1397577
1574,4,19.0502332,72.90455876
1575,5,17.302796345,78.420457576
1576,4,32.67351951,74.87474135
1577,1,29.04437763,77.07303837
1578,4,19.12945566,72.92952867
1579,5,18.443027101,73.798998222
1580,1,11.25544973,75.78631021
1581,4,26.2323768,75.849367
1582,1,27.197389246,77.965315923
1583,1,-1,-1
1584,4,18.73026621,73.67876651
1585,5,22.6029328,88.42850153
1586,1,28.6459985,77.233365
1587,4,18.73026621,73.67876651
1588,4,12.9460125,77.60742
1589,5,23.182230843,72.671379672
1590,3,18.443027101,73.798998222
1591,5,12.892443,77.5957238
1592,5,19.12945566,72.92952867
1593,4,22.7332932,75.9163578
1594,4,19.04709864,72.90804493
1595,4,18.514883281,73.82647998
1596,5,-1,-1
1597,4,19.04709864,72.90804493
1598,4,22.23680673,73.17686609
1599,5,17.405915,78.438407
1600,5,18.443027101,73.798998222
1601,5,19.11168874,73.01675596
1602,5,13.725403,77.50873
1603,5,21.49219938,86.91360454
1604,2,25.3865302,84.4702582
1605,2,25.3806002,84.4696022
1606,5,21.3487598,83.6373372
1607,1,28.4375278,77.0146972
1608,5,18.443027101,73.798998222
1609,1,23.22533732,87.07418976
1610,1,18.6521547,73.7832129
1611,3,17.3996,78.353065
1612,3,17.398853,78.44822
1613,2,17.398853,78.44822
1614,4,17.452686,78.363464
1615,4,17.398907,78.381546
1616,4,17.43946,78.36375
1617,3,17.436117,78.29862
1618,4,17.436117,78.29862
1619,1,17.436117,78.29862
1620,4,17.436117,78.29862
1621,5,16.5033178,80.635728
1622,4,19.04110875,72.9130684
1623,4,32.67351951,74.87474135
1624,5,11.94294797,79.49907873
1625,5,28.389164,79.45252
1626,5,28.389254,79.45253
1627,2,28.389225,79.452515
1628,4,28.389225,79.452515
1629,4,28.389229,79.45253
1630,4,28.389347,79.452576
1631,5,28.389097,79.45259
1632,5,28.389097,79.45259
1633,5,28.389307,79.452576
1634,5,28.389183,79.45254
1635,2,28.389217,79.45251
1636,5,28.389217,79.45251
1637,5,28.38933,79.452614
1638,5,28.389194,79.45259
1639,2,28.389214,79.452614
1640,3,28.389214,79.452614
1641,4,28.389297,79.45246
1642,5,28.389297,79.45246
1643,5,28.389214,79.452545
1644,4,28.389193,79.45259
1645,2,28.389246,79.45257
1646,5,28.389317,79.45236
1647,5,28.389317,79.45236
1648,3,28.389244,79.45248
1649,5,28.389122,79.452515
1650,4,28.389198,79.45258
1651,4,28.389198,79.45258
1652,4,28.389328,79.45253
1653,5,28.389366,79.452576
1654,4,28.38926,79.45252
1655,2,28.389244,79.452576
1656,1,28.389233,79.4525
1657,4,28.389223,79.45252
1658,1,28.389225,79.45254
1659,1,28.389158,79.4526
1660,4,18.525545,73.5930897
1661,4,18.525545,73.5930897
1662,4,18.525545,73.5930897
1663,2,18.525545,73.5930897
1664,3,18.525545,73.5930897
1665,4,18.525545,73.5930897
1666,4,18.525545,73.5930897
1667,4,18.525545,73.5930897
1668,2,18.525545,73.5930897
1669,3,18.525545,73.5930897
1670,5,10.8556601,77.0137005
1671,5,10.8556601,77.0137005
1672,3,18.525545,73.5930897
1673,2,-1,-1
1674,1,-1,-1
1675,4,18.73026621,73.67876651
1676,4,-1,-1
1677,4,-1,-1
1678,2,-1,-1
1679,2,-1,-1
1680,5,25.5922966,91.9413308
1681,4,22.7169873,75.872821
1682,1,28.492132,77.00936
1683,5,19.84333,75.92029
1684,5,19.843584,75.91426
1685,5,19.846266,75.90657
1686,2,19.846655,75.907074
1687,5,19.84039,75.92131
1688,4,19.84702,75.907074
1689,4,19.84702,75.907074
1690,5,19.84702,75.907074
1691,5,19.84702,75.907074
1692,5,19.84702,75.907074
1693,5,19.843004,75.92024
1694,5,19.842278,75.921104
1695,5,19.84249,75.92085
1696,5,19.845709,75.912125
1697,5,19.847572,75.90482
1698,5,19.847467,75.90421
1699,5,19.846693,75.90662
1700,5,19.846792,75.90629
1701,5,19.843462,75.91758
1702,5,19.843462,75.91758
1703,5,19.847416,75.90788
1704,5,19.84677,75.90723
1705,5,19.848017,75.91007
1706,5,19.848017,75.91007
1707,5,19.848017,75.91007
1708,5,19.848017,75.91007
1709,5,19.848017,75.91007
1710,5,19.848017,75.91007
1711,5,19.848017,75.91007
1712,5,19.848017,75.91007
1713,5,19.848017,75.91007
1714,5,19.848017,75.91007
1715,5,19.842306,75.921
1716,5,25.5922966,91.9413308
1717,2,28.59032859,76.99764714
1718,5,23.0237491,72.5308799
1719,5,25.5923093,91.941331
1720,4,22.7171514,75.8715899
1721,5,10.9891611,76.9614242
1722,4,-1,-1
1723,1,-1,-1
1724,1,-1,-1
1725,5,-1,-1
1726,5,18.443027101,73.798998222
1727,3,22.317200203,88.226472359
1728,5,22.590342,88.43811
1729,5,22.590261,88.43753
1730,5,22.590355,88.43806
1731,5,22.590359,88.43805
1732,5,22.590523,88.43807
1733,5,22.59039,88.43801
1734,5,22.59031,88.438034
1735,5,22.590248,88.43811
1736,5,22.590328,88.43802
1737,5,22.590338,88.438065
1738,5,22.581831,88.44809
1739,5,22.581831,88.44809
1740,5,22.590353,88.43804
1741,5,22.590363,88.43802
1742,5,22.590363,88.43802
1743,5,22.59039,88.437996
1744,5,22.581886,88.44791
1745,5,22.590328,88.43796
1746,5,22.590397,88.43805
1747,1,22.590446,88.437996
1748,5,22.590542,88.43829
1749,4,22.590374,88.43803
1750,5,22.590385,88.43806
1751,1,11.25544973,75.78631021
1752,4,15.606123148,79.618212534
1753,4,15.975471083,80.221443521
1754,4,15.975471083,80.221443521
1755,4,15.97553554,80.221823221
1756,1,15.97528995,80.221321899
1757,2,15.975371758,80.221441677
1758,1,15.975371758,80.221441677
1759,1,15.975371758,80.221441677
1760,4,15.975403273,80.221381495
1761,1,28.4375295,77.0147006
1762,1,28.4375186,77.014702
1763,2,22.317202707,88.226579052
1764,1,28.631855,77.206125
1765,4,22.7181452,75.8735472
1766,5,22.50166,88.34868
1767,3,-1,-1
1768,4,18.4665172,73.8806314
1769,4,18.4662227,73.8803407
1770,5,28.6186441,77.4256774
1771,5,22.50166,88.34868
1772,4,18.49579917,73.84903921
1773,4,18.49579917,73.84903921
1774,4,18.49579917,73.84903921
1775,4,18.49579917,73.84903921
1776,4,18.49579917,73.84903921
1777,3,28.6565253,77.1304491
1778,2,22.50166,88.34868
1779,2,13.0434514,77.6217789
1780,2,20.2697968,85.7903439
1781,3,28.6565251,77.1304485
1782,1,-1,-1
1783,3,13.06244541,80.263374746
1784,5,-1,-1
1785,5,22.624288333,88.393546667
1786,3,18.514883281,73.82647998
1787,4,26.871525,80.897675
1788,3,18.49167855,73.8580439
1789,4,18.468633261,73.819849654
1790,5,28.6276798,77.4356705
1791,4,28.569553,77.187325
1792,5,22.501762,88.34887
1793,3,23.554165946,72.620155738
1794,1,27.800753117,78.644616008
1795,4,23.606148362,88.381066918
1796,3,28.65653,77.130453
1797,5,-1,-1
1798,4,22.066313,75.86978
1799,4,-1,-1
1800,4,12.970177626,77.524628977
1801,3,17.4481763,78.4514705
1802,5,17.42403,78.507105
1803,4,18.6317485,73.7836452
1804,5,17.386095,78.4314
1805,5,17.385988,78.43095
1806,3,17.386007,78.43088
1807,5,17.386007,78.43088
1808,4,17.386028,78.43064
1809,5,17.432114,78.375534
1810,4,17.440947,78.3812
1811,3,17.4490437,78.38854872
1812,3,17.43398605,78.40492379
1813,3,17.42908209,78.42806302
1814,3,17.4299597,78.42536218
1815,3,17.42719402,78.41600666
1816,3,17.44881806,78.38856386
1817,3,17.44863779,78.38848725
1818,3,17.44863779,78.38848725
1819,3,16.52178442,80.62984758
1820,3,16.52178442,80.62984758
1821,3,16.519189071,80.625857048
1822,3,16.520131021,80.626839781
1823,3,16.52200322,80.63010435
1824,3,16.52200322,80.63010435
1825,3,16.50666206,80.6712445
1826,3,16.50666206,80.6712445
1827,3,16.50666206,80.6712445
1828,3,16.46971462,80.5958889
1829,3,16.4698015,80.5958732
1830,3,16.46925023,80.59565476
1831,3,16.46925023,80.59565476
1832,3,16.46925023,80.59565476
1833,3,16.4698015,80.5958732
1834,3,16.42030057,81.00638603
1835,3,16.42030057,81.00638603
1836,5,30.27231345,78.07889853
1837,5,21.49219938,86.91360454
1838,1,17.422683333,78.4475
1839,3,22.317202707,88.226579052
1840,1,28.59048627,76.99738801
1841,5,22.501528,88.34901
1842,3,25.609811691,85.161921405
1843,3,20.72820895,81.20534888
1844,5,18.5950374,73.6879611
1845,5,-1,-1
1846,2,22.678808,72.8614006
1847,3,22.678808,72.8614006
